phase,workload,nodes,edges,sample,nanos,allocations,allocated_bytes,peak_live_bytes,retained_bytes,checksum
lifecycle_tokio,downstream_cleanup_failure,3,2,25,6259,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,26,6518,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,27,6388,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,28,6500,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,29,6463,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,30,6407,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,31,6315,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,32,6500,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,33,6408,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,34,6370,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,35,6426,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,36,6352,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,37,6500,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,38,6518,0,0,0,0,17064
lifecycle_tokio,downstream_cleanup_failure,3,2,39,6444,0,0,0,0,17064
lifecycle_tokio_alloc,downstream_cleanup_failure,3,2,0,0,16,1743,535,0,17064
lifecycle_tokio_alloc,downstream_cleanup_failure,3,2,1,0,16,1743,535,0,17064
lifecycle_tokio_alloc,downstream_cleanup_failure,3,2,2,0,16,1743,535,0,17064
lifecycle_tokio_alloc,downstream_cleanup_failure,3,2,3,0,16,1743,535,0,17064
lifecycle_tokio_alloc,downstream_cleanup_failure,3,2,4,0,16,1743,535,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,0,55630,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,1,54982,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,2,55667,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,3,55630,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,4,55686,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,5,55481,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,6,55982,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,7,57055,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,8,55666,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,9,54833,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,10,55889,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,11,54944,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,12,54203,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,13,64426,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,14,58241,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,15,56001,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,16,55870,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,17,56149,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,18,56537,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,19,55352,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,20,55037,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,21,55148,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,22,55389,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,23,54778,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,24,54685,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,25,54315,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,26,54037,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,27,53889,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,28,53296,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,29,53241,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,30,53796,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,31,53130,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,32,55482,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,33,54204,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,34,54018,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,35,54407,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,36,53352,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,37,53890,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,38,54074,0,0,0,0,17064
lifecycle_sdax,downstream_cleanup_failure,3,2,39,53741,0,0,0,0,17064
lifecycle_sdax_alloc,downstream_cleanup_failure,3,2,0,0,327,27639,13821,0,17064
lifecycle_sdax_alloc,downstream_cleanup_failure,3,2,1,0,327,27639,13821,0,17064
lifecycle_sdax_alloc,downstream_cleanup_failure,3,2,2,0,327,27639,13821,0,17064
lifecycle_sdax_alloc,downstream_cleanup_failure,3,2,3,0,327,27639,13821,0,17064
lifecycle_sdax_alloc,downstream_cleanup_failure,3,2,4,0,327,27639,13821,0,17064
lifecycle_tokio,cancel_after_acquisition,1,0,0,3537,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,1,3407,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,2,3371,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,3,3574,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,4,3482,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,5,3481,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,6,3444,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,7,3500,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,8,3463,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,9,3388,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,10,3500,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,11,3519,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,12,3408,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,13,3426,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,14,3445,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,15,3407,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,16,3426,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,17,3407,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,18,3518,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,19,3481,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,20,3481,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,21,3555,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,22,3481,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,23,3500,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,24,3444,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,25,3370,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,26,3500,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,27,3407,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,28,3407,0,0,0,0,8448
